,author_id,text,created_at,id
64,145438953,"@auraapitz @mccoam @fabioladbg @VenezuelaSaime @BcodeVenezuela Ten paciencia, no desesperes . Ayer actualizo gran cantidad de pagos de la semana pasada , ten fe que actualizará✅ el hecho que te allá generado recibo es un punto a tu favor.",2021-04-28T12:01:51.000Z,1387376513343963139
65,379374353,@BcodeVenezuela buenos dias sres del banco de venezuela la aplicacion de bovedaenlinea en muchos equipos no funciona no sincroniza la camara para el escaneo del sistema deberian verificar esa falla..,2021-04-28T11:31:00.000Z,1387368747728527364
66,1253171892,"#quieromitramite Realice pago para solicitud de pasaporte el 18-04-21, no proceso y descontó el dinero. Necesito me ayuden!! @BcodeVenezuela @VenezuelaSaime",2021-04-28T11:23:05.000Z,1387366757023748100
67,351134589,Ahora @Info_Movilnet @SomosMovilnet_ informa que se puede recargar saldo atravez de un mensaje de texto a los numeros 2661 y 2662 del @BcodeVenezuela PERO COMO DEMONIO UNO VA A RECARGAR YA QUE NO PUEDO ENVIAR MENAJE @Conatel @NicolasMaduro,2021-04-28T11:01:36.000Z,1387361351991967745
68,14229706,@MinEcoFinanzas @BcodeVenezuela REQUERIMOS EL DESBLOQUEO DE NUESTRA DIVISAS ADQUIRIDAS POR EL DICOM @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,2021-04-28T10:56:43.000Z,1387360122062708742
69,252349002,@mccoam @fabioladbg @VenezuelaSaime @BcodeVenezuela A mi aun no me actualiza... espero que hoy si salga la actualización y ya revise cierre de tramites y todo... ojalá se acomode hoy,2021-04-28T10:44:56.000Z,1387357156744257538
70,133911013,@MinEcoFinanzas @BcodeVenezuela Exigimos el desbloqueo de nuestras divisas Dicom YA @TarekWiliamSaab @SudebanInforma @BCV_ORG_VE,2021-04-28T10:39:16.000Z,1387355730802626561
71,133911013,@SudebanInforma Buenos días hay cientos de personas afectadas por el @BcodeVenezuela por el sistema Dicom no entregan las divisas compradas a través del banco @BCV_ORG_VE @MinEcoFinanzas @TarekWiliamSaab @TSJ_Venezuela,2021-04-28T10:37:33.000Z,1387355297153495042
72,1383775231030939659,"🖤Gran Partida Vuela Alto 😥
@jaarreaza @jorgerpsuv @NicolasMaduro @ConCiliaFlores @PartidoPSUV @BcodeVenezuela @CancilleriaVE @MSVEnLinea @VenezuelaSaime @PresidencialVen @TransporteGobVe @EducacionSV @dcabellor @drodriven2 https://t.co/UEaOp577nY",2021-04-28T10:30:53.000Z,1387353621264846851
73,1378367452963344385,@BcodeVenezuela Cancelar una cuenta a particular,2021-04-28T10:26:43.000Z,1387352572474925057
74,77060572,@auraapitz @VenezuelaSaime @BcodeVenezuela Revisen la página actualizo ✅ ayer pero chica tienes el recibo a mí me descontó y no me emitió recibo pero ya el sistema actualizo.,2021-04-28T10:18:06.000Z,1387350403415687175
75,51329999,"@m_a_i_r_i_m @carlacol2 @Red_rosef @VenezuelaSaime @BcodeVenezuela Volví a usar la planilla que ya estaba, no le di a la “X” para que me generara el recibo simplemente llene otra vez los datos que te pide cuando le das click a la moneda para el pago",2021-04-28T10:14:46.000Z,1387349562973687810
76,243630697,@GonzalezMairin @emily_romero @VenezuelaSaime @BcodeVenezuela revisen esta actualizando desde anoche,2021-04-28T10:00:14.000Z,1387345905423114241
77,243630697,@fabioladbg @auraapitz @VenezuelaSaime @BcodeVenezuela ya actualizo revisen por favor,2021-04-28T09:58:37.000Z,1387345499682967556
78,3376227946,"SENIAT_Oficial: RT @MinEcoFinanzas: #Entérate || Banco de Venezuela (@BcodeVenezuela), es pionero en cobro de comercio a persona (C2P) con #PuntoYaBDV.

Más detalles aquí: https://t.co/9vKHsVzk8j https://t.co/vyuqWLizIA",2021-04-28T07:46:51.000Z,1387312338366345223
79,1218414350748262401,@salaprensaCantv @MercantilBanco @BcodeVenezuela Hice mi registro pague mi deuda por el banco Venezuela y ahora me cortaron la señal y dice no tiene suscricion en todos los canales que puedo hacer,2021-04-28T05:46:49.000Z,1387282132016500738
80,873893130185183232,@veganzolano @tinajita5 @mccoam @VenezuelaSaime @BcodeVenezuela https://t.co/G9FyTSp2Ip,2021-04-28T05:32:23.000Z,1387278502077079555
81,895101352413679617,@BcodeVenezuela @BcodeVenezuela como hago para aperturar cuenta ?,2021-04-28T04:54:24.000Z,1387268943320997890
82,1206771071007019008,"@MinEcoFinanzas @BcodeVenezuela No puedo acceder a mi cuenta en dólares #afectadosdicom , desbloqueen la cuenta en doláres, necesito el dinero, devuelvan el dinero YAAAA !!!!  @BCV_ORG_VE @SudebanInforma",2021-04-28T04:53:17.000Z,1387268659874250754
83,1206771071007019008,"@BcodeVenezuela ¿Y a cuál número podemos llamar para que nos den respuesta a los #afectadosdicom? que somos muchos,  ¿QUE ESPERAN PARA DESBLOQUEAR NUESTRA CUENTA EN DOLARES? SEÑORES, PERMITANOS PARTICIPAR EN EL MENUDEO  @BCV_ORG_VE @SudebanInforma",2021-04-28T04:45:24.000Z,1387266674915745793
84,1206771071007019008,"@SudebanInforma Y yo los invito a tomar cartas en el asunto #afectadosdicom, el @BcodeVenezuela @bcodeltesoro @BcoBicentenario nos tienen bloqueadas las CUENTAS EN DOLARES, cuándo nos liberarán esos fondos, necesitamos nuestro dinero señores  BUSQUEN UNA SOLUCION YAA! SOMOS MUCHOS LOS AFECTADOS",2021-04-28T04:32:12.000Z,1387263354922692609
85,1206771071007019008,"@SudebanInforma Porqué@BcodeVenezuela @bcodeltesoro @BcoBicentenario tiene bloqueadas las CUENTAS EN DOLARES #afectadosdicom,  cuándo nos van a devolver nuestro dinero? DEN UNA PRONTA SOLUCION POR FAVOR, SOMOS MUCHOS LOS AFECTADOS @BCV_ORG_VE",2021-04-28T04:22:01.000Z,1387260793222225921
86,1206771071007019008,"@BcodeVenezuela Den respuesta a los #afectadosdicom, desbloqueen la CUENTA EN DOLARES, quiero vender mis dólares por menudeo, necesito mi dinero @BCV_ORG_VE @SudebanInforma",2021-04-28T04:14:13.000Z,1387258830224912385
87,137439119,@BcodeVenezuela Quiero aperturar cuenta ser cliente de este banco deberian de crear una forma digital de apertura de cuenta y que enviaramos requicitos digitalmen,2021-04-28T04:12:10.000Z,1387258312614424577
88,56807345,"@GenexisAndrea @VenezuelaSaime @BcodeVenezuela Holaa @GenexisAndrea, acabo de revisar y ya se actualizó 🥳",2021-04-28T04:10:37.000Z,1387257924595109894
89,137439119,@BcodeVenezuela Cuando crearan una forma digital de apertura de cuenta y poder enviar digitalmente los recaudos y eliminar los gestores,2021-04-28T04:08:16.000Z,1387257329771552770
90,1206771071007019008,"@BcodeVenezuela Y cuándo van a atender a los #afectadosdicom?? DESBLOQUEEN LA CUENTA EN DOLARES @BcodeVenezuela, estamos pasando mucha necesidad y tenemos nuestro dinero retenido. Busquen una solución YA!!! @SudebanInforma
@BCV_ORG_VE",2021-04-28T04:03:13.000Z,1387256062416461825
91,2201291070,"@BcodeVenezuela Coloquen la opción de compra , no solo venta, la competencia la maneja",2021-04-28T03:57:03.000Z,1387254507118252037
92,356559465,@veganzolano @emily_romero @VenezuelaSaime @BcodeVenezuela Que alegria 🥳✅🙏,2021-04-28T03:54:50.000Z,1387253949770706949
93,56807345,"@GonzalezMairin @emily_romero @VenezuelaSaime @BcodeVenezuela Excelente , sigamos!!",2021-04-28T03:36:48.000Z,1387249411659468808
94,1206771071007019008,"@BcodeVenezuela Cuándo  nos van a desbloquear nuestra CUENTA EN DOLÁRES??? #afectactosdicom necesitamos el dinero , den   solución!!! @BCV_ORG_VE @SudebanInforma",2021-04-28T03:32:04.000Z,1387248219910979585
95,112242312,@SudebanInforma @NicolasMaduro @Mippcivzla @MinSaludVE @MinEcoFinanzas Tengo dinero retenido de la subasta dicom y nada que liberan @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo @DolarToday,2021-04-28T03:00:32.000Z,1387240286271705096
96,94132617,"@MinEcoFinanzas @BcodeVenezuela Solución ya al Dicom retenido desde hace más de tres años, URGENTE",2021-04-28T02:55:51.000Z,1387239105931661312
97,112242312,@BcodeVenezuela En espera del dinero retenido en dicom me pueden ayudar ?no he tenido respuesta,2021-04-28T02:48:08.000Z,1387237164493254656
98,1256811487982731267,@GonzalezMairin @emily_romero @VenezuelaSaime @BcodeVenezuela A mi tambien me apareció el ✅ hoy 🎉🎉🎉🍾,2021-04-28T02:46:29.000Z,1387236751782158345
99,1256811487982731267,@emily_romero @GonzalezMairin @VenezuelaSaime @BcodeVenezuela El trámite aparecerá cuando te llegue el correo con la fecha de la cita,2021-04-28T02:46:12.000Z,1387236680109789193
0,94132617,"@BcodeVenezuela Ya habri la cuenta nueva, pero no puedo usar mis divisas del Dicom, ni transferir ni usar mi dinero, cuando le dan solución a esto, liberen las divisas del Dicom ya, URGENTE",2021-04-28T02:42:40.000Z,1387235789386440710
1,112242312,@BcodeVenezuela Como hago  para que me den el dinero obtenido en dicom me pueden ayudar ?,2021-04-28T02:41:36.000Z,1387235522033168390
2,2894129205,@BcodeVenezuela SERÁ  QUE USTEDES SABEN QUE LA MAYORIA DE SUS CLIENTES NO TIENEN TELÉFONOS CON LECTOR DE HUELLAS ....?,2021-04-28T02:40:27.000Z,1387235231409885189
3,94132617,"@BcodeVenezuela Liberen los dólares de Dicom, delen solución los más rápido posible, con está pandemia, necesito el dinero, ya que no dejan ni trabajar",2021-04-28T02:38:29.000Z,1387234737966694404
4,464071300,@BcodeVenezuela @TarekWiliamSaab por eso el venezolano se molesta y es que no hacen nada con tantas denuncias @SudebanVzla @SudebanInforma no hace nada ahora este banco cobra por todo hasta por sacar el dinero,2021-04-28T02:35:51.000Z,1387234074545250310
5,140093267,"Hace rato revise mi estatus en la página de Saime y ahora sí sale el check verde, estén atentos y sigan presionando para que respondan por todos los pagos #quieromitramite @VenezuelaSaime @BcodeVenezuela",2021-04-28T02:09:21.000Z,1387227404146462722
6,1387211500146864130,"@bcodeltesoro Sres. tengo bloqueado dólares comprados legalmente con DICOM en el año 2018, y no he podido retirarlos, cómo se les ocurre abrir nuevas cuentas en dólares y no liberan DICOM? @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE @bcodeltesoro",2021-04-28T02:06:01.000Z,1387226565440909316
7,140093267,"@BcodeVenezuela @HINYEM @VenezuelaSaime Mi pago fue procesado esta tarde, gracias, espero mejoren la plataforma para que los usuarios no pasen tantos días de angustia",2021-04-28T02:05:25.000Z,1387226415599427592
8,1387211500146864130,"@MinEcoFinanzas @bcodeltesoro @EneidaLayaPsuv Sres. tengo bloqueado dólares comprados legalmente con DICOM en el año 2018, y no he podido retirarlos, cómo se les ocurre abrir nuevas cuentas en dólares y no liberan DICOM? @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE @bcodeltesoro",2021-04-28T02:04:06.000Z,1387226082856869899
9,1387211500146864130,"@BcodeVenezuela Sres. BDV tengo bloqueado dólares comprados legalmente con DICOM en el año 2018, y no he podido retirarlos, cómo se les ocurre abrir nuevas cuentas en dólares y no liberan DICOM? @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE @bcodeltesoro",2021-04-28T02:02:30.000Z,1387225679838826510
10,1387211500146864130,"@SudebanInforma Sres. tengo bloqueado dólares comprados legalmente con DICOM en el año 2018, y no he podido retirarlos, cómo se les ocurre abrir nuevas cuentas en dólares y no liberan DICOM? @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE @bcodeltesoro",2021-04-28T02:00:33.000Z,1387225189113634818
11,1449700800,"#Entérate || Banco de Venezuela (@BcodeVenezuela), es pionero en cobro de comercio a persona (C2P) con #PuntoYaBDV.

Más detalles aquí: https://t.co/t6f9uELlVr https://t.co/ITwwuxMgtB",2021-04-28T02:00:00.000Z,1387225053868134400
12,1387211500146864130,"@SudebanInforma Sres. BDV tengo bloqueado dólares comprados legalmente con DICOM en el año 2018, y no he podido retirarlos, cómo se les ocurre abrir nuevas cuentas en dólares y no liberan DICOM? @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE @bcodeltesoro",2021-04-28T01:59:54.000Z,1387225028811427841
13,962574158,@MinEcoFinanzas @BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab y las divisas del dicom para cuando?,2021-04-28T01:57:44.000Z,1387224482134347776
14,1387211500146864130,"@BcoBicentenario Sres. tengo bloqueado dólares comprados legalmente con DICOM en el año 2018, y no he podido retirarlos, cómo se les ocurre abrir nuevas cuentas en dólares y no liberan DICOM? @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE @bcodeltesoro",2021-04-28T01:55:19.000Z,1387223874182471681
15,1387211500146864130,"@BcodeVenezuela Sres. tengo bloqueado dólares comprados legalmente con DICOM en el año 2018, y no he podido retirarlos, cómo se les ocurre abrir nuevas cuentas en dólares y no liberan DICOM? @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE @bcodeltesoro",2021-04-28T01:53:32.000Z,1387223424754405381
16,1387211500146864130,"@BcodeVenezuela Sres. tengo bloqueado dólares comprados legalmente con DICOM en el año 2018, y no he podido retirarlos, cómo se les ocurre abrir nuevas cuentas en dólares y no liberan DICOM? @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE @bcodeltesoro",2021-04-28T01:50:44.000Z,1387222721944293379
17,1387211500146864130,"@SudebanInforma @BCV_ORG_VE Sres. tengo bloqueado dólares comprados legalmente con DICOM en el año 2018, y hasta el día de hoy no he podido retirarlos, cómo se les ocurre dolarizar la economía y no liberan DICOM? @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE @bcodeltesoro",2021-04-28T01:46:29.000Z,1387221650035380224
18,178420785,@MinEcoFinanzas @BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab QUIERO MIS DIVISAS... SE ESTAM HACIENDO LOS LOCOS CON NOSTROS SOMO MUCHOS LOS AFECTADOS EXIGIMOS SOLUCIONES #AFECTADOSDICOM  MIS DIVISAS YA!,2021-04-28T01:45:51.000Z,1387221490144325642
19,224208567,"@SudebanInforma #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",2021-04-28T01:45:00.000Z,1387221276733984776
20,134175558,@BcodeVenezuela @WilmaryCastroA @JoseJMoralesU78 Primera vez que veo que el Banco responde tuve pidiendo explicación del porque no aumentan la TDC bo tuve respuesta nunca y más bien me la eliminaron siendo cliente de este Banco desde hace muchos años,2021-04-28T01:43:08.000Z,1387220808855179270
21,134175558,@erickbastidass @BcodeVenezuela No te ban a responder este Banco es irresponsable,2021-04-28T01:41:16.000Z,1387220337436340227
22,134175558,@BcodeVenezuela Devuelvanme mi TDC,2021-04-28T01:40:36.000Z,1387220171660607494
23,1387211500146864130,"@MinEcoFinanzas @bcodeltesoro @EneidaLayaPsuv Sres. tengo bloqueado dolares comprados legalmente con DICOM en el año 2018, y hasta el día de hoy no he podido retirarlos, cómo se les ocurre menudeo plus y no liberan DICOM? @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE @bcodeltesoro",2021-04-28T01:39:52.000Z,1387219984338898965
24,178420785,@BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab Soluciones ya... Quiero mis divisas #AFECTADOSDICOM  exijo mis divisas,2021-04-28T01:39:31.000Z,1387219895511916547
25,178420785,@BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,2021-04-28T01:36:14.000Z,1387219070521593857
26,178420785,@SudebanInforma @BcodeVenezuela @BCV_ORG_VE @NicolasMaduro @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,2021-04-28T01:36:02.000Z,1387219021410484225
27,178420785,@SudebanInforma #AFECTADOSDICOM Queremos respuestas por favor liberen nuestras divisas @BcodeVenezuela  @BCV_ORG_VE @NicolasMaduro,2021-04-28T01:35:41.000Z,1387218933502070789
28,178420785,@BcodeVenezuela #AFECTADOSDICOM Quiero mis divisas... Liberen mis Divisas..   Todo fue adquirido de manera legal a través del sistema Dicom exigimos nuestras Divisaas @ElNacionalWeb @la_patilla @NicolasMaduro @SudebanInforma @BCV_ORG_VE,2021-04-28T01:32:45.000Z,1387218194306412553
29,40127925,@auraapitz @VenezuelaSaime @BcodeVenezuela Si te genero el recibo esta bien. He leido que en los próximos dias actualiza.  Sino con ese recibo de pago puedes reclamar la devolución del dinero. En esta cuenta @mccoam hay información valiosa,2021-04-28T01:32:45.000Z,1387218193421320193
30,1387211500146864130,"@MinEcoFinanzas Sres. BDV tengo bloqueado dolares comprados legalmente con DICOM en el año 2018, y hasta el día de hoy no he podido retirarlos, queremos solución a ésto y más con ésta pandemia! @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE",2021-04-28T01:30:25.000Z,1387217608601124868
31,252349002,"@VenezuelaSaime @BcodeVenezuela #quieromitramite #saime quiero solucion a mi problema se genero pago de solicitud de pasaporte, descontó el dinero, me genero recibo de pago pero aun la plataforma no lo refleja... quisiera solucion ya...",2021-04-28T01:29:59.000Z,1387217498530062338
32,178420785,@BcodeVenezuela Y las Divisas retenidas para cuando? Quiero mis Divisas @TSJ_Venezuela  @NicolasMaduro @SudebanInforma,2021-04-28T01:28:55.000Z,1387217229872238596
33,1387211500146864130,"@MinEcoFinanzas @BcodeVenezuela Sres. BDV tengo bloqueado dolares comprados legalmente con DICOM en el año 2018, y hasta el día de hoy no he podido retirarlas, queremos solución a ésto y más con ésta pandemia! @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE",2021-04-28T01:21:07.000Z,1387215264828334082
34,111057665,@BcodeVenezuela Solucion Ya a las Divisas del Dicom retenidas basta de abusos de estos bancos se apropian de nuestro dinero ... Entreguen nuestro dinero ... Solucion Yaaaaa....,2021-04-28T01:18:15.000Z,1387214547455463432
35,139533763,@veganzolano @mccoam @VenezuelaSaime @BcodeVenezuela @CanisVulgarius A mi mamá también le actualizó su pago de pasaporte ya sale el ✅. Verifiquen a ver si ya les actualizó el pago,2021-04-28T01:13:10.000Z,1387213266187952129
36,143591961,@BcodeVenezuela Cuando regresaran las divisas robadas en cuenta en divisas y represadas desde hace 2 años,2021-04-28T01:13:06.000Z,1387213249620463625
37,1250018402,@BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab den respuesta a los afectados por Divisas retenidas por el banco y no poder movilizar. @SubastaDICOMVE,2021-04-28T01:09:08.000Z,1387212249295724545
38,111057665,@MinEcoFinanzas @BcodeVenezuela Entreguen nuestras Divisas basta de Abusos de estos Bancos @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,2021-04-28T01:04:49.000Z,1387211164396949511
39,1256811487982731267,"@tammy0301 @adaliscontreras @VenezuelaSaime @BcodeVenezuela Lo mismo me aparece a mi,luego intenté pagar de nuevo y me dijo que el pago ya fue procesado pero no actualiza, luego repeti el pago nuevamente sin dinero en la cuenta y me sale error en la validación de pago, ya no encuentro que más hacer por favor respuesta #quieromitramite https://t.co/Gt0xPrsXXc",2021-04-28T01:04:02.000Z,1387210966736293892
40,4115194707,@MinEcoFinanzas @BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab cuando atenderán los problemas de los clientes con divisas de Dicom desde el 2018,2021-04-28T00:48:09.000Z,1387206968696360962
41,4115194707,@BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab cuando darán solución con las divisas retenidas de Dicom???????,2021-04-28T00:39:09.000Z,1387204705521225728
42,190265453,@MinEcoFinanzas @BcodeVenezuela Liberen las Divisas Dicom!! Queremos solución YA! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo @ANAUCO @elimpulsocom @TachiraNoticias  @minecofinanzas @tsj_venezuela @tarekwiliamsaab #AFECTADOSDICOM,2021-04-28T00:37:38.000Z,1387204325194272772
43,138451271,@GonzaloMachadoS @carlacol2 @Red_rosef @VenezuelaSaime @BcodeVenezuela Hola la pregunta es eliminaste el trámite en la X y lo volviste a hacer? O seguiste con lo que aparece guardado en la página?,2021-04-28T00:31:05.000Z,1387202676702814211
44,190265453,@bancaynegocios Liberen las Divisas Dicom!! Queremos solución YA! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo @ANAUCO @elimpulsocom @TachiraNoticias  @minecofinanzas @tsj_venezuela @tarekwiliamsaab #AFECTADOSDICOM,2021-04-28T00:29:21.000Z,1387202238473461761
45,354469814,@BcodeVenezuela cuando sera el dia de aumento de tdc ya llevamos varios meses y nada,2021-04-28T00:28:54.000Z,1387202126603038724
46,195913731,"@MinEcoFinanzas @BcodeVenezuela Liberen los fondos de DICOM. Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela #afectadosDICOM",2021-04-28T00:28:02.000Z,1387201909300269059
47,224208567,"@MinEcoFinanzas @BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",2021-04-28T00:23:26.000Z,1387200748996513797
48,553725933,"@MinEcoFinanzas @BcodeVenezuela DEVUÉLVAME MI DINERO RETENIDOS EN DICOM SUBASTADO EN EL 2018 Y QUE NO QUIEREN DEJAR MOVILISARLOS NO ROBEN AL PUEBLO 
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela @sudebaninforma @minecofinanzas @tsj_venezuela @TarekWiliamSaab",2021-04-28T00:22:33.000Z,1387200527008681986
49,553725933,"@MinEcoFinanzas @BcodeVenezuela tengo retenido en este banco unas divisas comprada legalmente en el dicom desde el 2018 y no me permiten movilizarla sin obtener respuesta del banco
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela @sudebaninforma @minecofinanzas @tsj_venezuela @TarekWiliamSaab",2021-04-28T00:20:52.000Z,1387200104910761984
50,553725933,@MinEcoFinanzas @BcodeVenezuela necesito mi dinero DICOM subastado  @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,2021-04-28T00:20:20.000Z,1387199968587370497
51,157317288,"@BcodeVenezuela No me gusta. Se puede colocar un solo usuario.
O sea, mi esposo con cuenta y yo con cuenta... solo puede ser uno.
No permite dos usuarios.
Me quedo con la app no oficial",2021-04-28T00:10:09.000Z,1387197406517907457
52,83775884,@MinEcoFinanzas @BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab con ustedes nada es de inmediato ya van 3 años con el dinero de dicom desaparecido,2021-04-28T00:08:43.000Z,1387197048143949826
53,1118191796,"@MinEcoFinanzas @BcodeVenezuela Desde hace dos años el dinero dicom los tienen retenidos, cuánto tiempo más debemos esperar para usar nuestro dinero una burla y falta de respeto hacia sus clientes no resolver nada, basta de la humillación @BCV_ORG_VE @sudebaninforma @minecofinanzas @tarekwiliamsaab",2021-04-28T00:08:13.000Z,1387196922830725121
54,186164677,"@MinEcoFinanzas @BcodeVenezuela Buenos tengo retenido en este banco unas divisas comprada legalmente en el dicom desde el 2018 y no me permiten movilizarla sin obtener respuesta del banco.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela @sudebaninforma @minecofinanzas @tsj_venezuela @TarekWiliamSaab",2021-04-28T00:06:55.000Z,1387196593527533568
55,318145313,"@BcodeVenezuela mi tarjeta de debito está restringida, que debo hacer? Ahora cuando coloco la clave de cajero automático dice que no es la correcta",2021-04-28T00:01:30.000Z,1387195232794648576
56,75128411,"@RosamarBolivar @BcodeVenezuela Que vaina, yo también tengo problemas con el banco",2021-04-28T00:01:07.000Z,1387195136225026050
57,260452733,"@JARDINERO8 @FelixBuciarelli @BcodeVenezuela Tienes que activar un sistema de bloqueo al telefono, bien sea PIN, contraseña o huella, después procedes a realizar la vinculacion.Tienes que activar un sistema de bloqueo al telefono, bien sea PIN, contraseña o huella, después procedes a realizar la vinculacion.",2021-04-28T00:01:03.000Z,1387195117434548235
58,1449700800,"#DeInterés || @BcodeVenezuela siempre a la vanguardia tecnológica diseñó desde su fábrica de software el aplicativo móvil #BDVDigital, donde los clientes podrán acceder de manera inmediata y segura a los productos y servicios que ofrece la Institución. https://t.co/oroNhysg4F https://t.co/tz6h8D3RaM",2021-04-28T00:00:01.000Z,1387194857584685065
59,190265453,@BcoBicentenario Liberen las Divisas Dicom!! Queremos solución YA! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo @ANAUCO @elimpulsocom @TachiraNoticias  @minecofinanzas @tsj_venezuela @tarekwiliamsaab #AFECTADOSDICOM,2021-04-27T23:53:12.000Z,1387193142580023300
60,190265453,Liberen las Divisas Dicom!! Queremos solución YA! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo @ANAUCO @elimpulsocom @TachiraNoticias  @minecofinanzas @tsj_venezuela @tarekwiliamsaab #AFECTADOSDICOM,2021-04-27T23:51:01.000Z,1387192593797328897
61,234209360,"@ulivarga @BcodeVenezuela Saludos, pregunta, pudo solucionar ese problema? yo cuento con ese mismo inconveniente",2021-04-27T23:29:08.000Z,1387187086235557889
62,3312459507,@BcodeVenezuela Tengo mis divisas comprada en el dicom en el 2018 retenidas permitan movilizarla necesito el dinero @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @NicolasMaduro,2021-04-27T23:25:14.000Z,1387186102226857985
63,3312459507,@BcodeVenezuela Permita movilizar las divisas compradas en el dicom necesito el dinero @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @NicolasMaduro,2021-04-27T23:21:53.000Z,1387185261906440193
64,3312459507,@BcodeVenezuela Buenas noches tengo 3 años con las divisas compradas en el dicom retenida necesito mi dinero @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @NicolasMaduro,2021-04-27T23:16:24.000Z,1387183880487190534
65,33990123,@GonzalezMairin @VenezuelaSaime @BcodeVenezuela Ya me actualizo el check. Ahora espero que me aparezca el tramite en el sistema 🙃,2021-04-27T23:16:05.000Z,1387183803022643200
66,553725933,@MinEcoFinanzas Liberen nuestro dinero DICOM que lo subastamos con bolívares de nuestro trabajo de nuestro ahorros desde el 2018 confíe en DICOM @SudebanInforma @BcodeVenezuela @BCV_ORG_VE,2021-04-27T23:16:05.000Z,1387183801563033601
