,Unnamed: 0,created_at,author_id,id,text,neg,neu,pos,score
141,41,2021-04-28T14:57:30.000Z,4628080037,1387420716044328961,@credicardvzla @SandyaveledoC @SudebanINF @SudebanInforma @sundde_ve urgente nos deben n dinero Bancamiga desde el día 19 de abril lunes y no ha caido en la cta .. estafados por Bancamiga,0.9421198964118958,0.05437229573726654,0.0035078302025794983,neg
142,42,2021-04-28T14:56:16.000Z,1206771071007019008,1387420405250633728,"@MinEcoFinanzas @BCV_ORG_VE @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad quiero participar en el Sistema de Mercado Cambiarlo @BcodeVenezuela @bcodeltesoro desbloqueen la CUENTA EN DOLARES,  quiero vender mis dólares  por menudeo #afectadosdicom",0.04424712806940079,0.9451872706413269,0.010565579868853092,neu
143,43,2021-04-28T14:54:53.000Z,224208567,1387420058494906369,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma",0.19607466459274292,0.7915409207344055,0.01238443236798048,neu
144,44,2021-04-28T14:54:33.000Z,83775884,1387419975393202178,"@MinEcoFinanzas @BCV_ORG_VE @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad @BcoBicentenario LOS BANCOS NO QUIEREN RESPONDER POR LAS DIVISAS QUE COMPRAMOS LEGALMENTE EN 2018, SE QUEDARON CON LOS BOLIVARES Y CON LOS DOLARES",0.9951404333114624,0.0027388136368244886,0.00212076329626143,neg
145,45,2021-04-28T14:54:27.000Z,224208567,1387419947656175622,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BcodeVenezuela",0.2421826422214508,0.7424144744873047,0.015402855351567268,neu
146,46,2021-04-28T14:53:53.000Z,224208567,1387419807637770242,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela",0.19456924498081207,0.7884038686752319,0.0170268751680851,neu
147,47,2021-04-28T14:53:46.000Z,175283792,1387419775593242627,@MinEcoFinanzas @BcodeVenezuela Seria maravilloso que también tuvieran interés en darnos solución a los afectados por el sistema DICOM. Tienen todos los mecanismos para hacerlo ¡HAGAN SU TRABAJO! @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @SimonZerpaD,0.005083560012280941,0.01613667421042919,0.9787798523902893,pos
148,48,2021-04-28T14:53:37.000Z,195913731,1387419738486214662,"@MinEcoFinanzas @BCV_ORG_VE Por favor solución para los afectados DICOM, ya que tienen retenidos los fondos sin posibilidad de moverlos, violando nuestro derecho.
@BcodeVenezuela

@BCV_ORG_Ve

@sudebaninforma
 
@minecofinanzas

@tsj_venezuela

@tarekwiliamsaab

@josejmoralesu78",0.993108868598938,0.005323409102857113,0.0015676337061449885,neg
149,49,2021-04-28T14:53:32.000Z,224208567,1387419720312311817,"@MinEcoFinanzas @BCV_ORG_VE #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab",0.25368139147758484,0.7234354615211487,0.022883135825395584,neu
150,50,2021-04-28T14:52:55.000Z,1303814505865109504,1387419562614865926,@BcodeVenezuela Buenos dias mis divisas compradas en el dicom en el 2018 el banco de Venezuela no permite movilizarla de ninguna manera necesito el dinero @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad @NicolasMaduro,0.9575397968292236,0.03945372626185417,0.0030064708553254604,neg
151,51,2021-04-28T14:52:17.000Z,224208567,1387419402337935361,"@MinEcoFinanzas @BCV_ORG_VE #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.20541353523731232,0.771094560623169,0.023491982370615005,neu
152,52,2021-04-28T14:45:36.000Z,221885172,1387417720048824322,"#BcoDeVenezuelaUnCaos  @SudebanInforma son parte del problema y no aportran solución a usuarios del antro de ineficiencia en que se ha convertido el @BcodeVenezuela. Coño, en Valencia NO ENTREGAN LAS BENDITAS TARJETAS DE DEBITO. 4 años esperando. La pagina web te dice que NO HAY https://t.co/fXZvsohH9Z",0.996029257774353,0.002575256396085024,0.0013954995665699244,neg
153,53,2021-04-28T14:45:06.000Z,76238232,1387417594777452548,"@BcodeVenezuela Hasta cuando hay que esperar por nuestro dinero? Los mecanismos existen, las mesas de cambio puede ser la solución para la entrega de los dólares retenidos hace más de 3 años. @sudebaninforma #afectadosdicom",0.23533692955970764,0.7505165338516235,0.014146514236927032,neu
154,54,2021-04-28T14:39:44.000Z,1387050717332996097,1387416243372711938,@SudebanInforma por este medio informo que @JuegaEnLinea estan jugando con la plata de la gente dicen que tienen problemas con la plataforma para no realizar los depósitos,0.9966514706611633,0.0021481330040842295,0.0012004055315628648,neg
155,55,2021-04-28T14:37:54.000Z,1118191796,1387415785539244033,@fatimacpb @BCV_ORG_VE Los bancos nos ignoran y no mencionan nada sobre los #afectadosdicom hemos sido pacientes pero ya tenemos dos años y la situación es insostenible necesitamos nuestro dinero @BCV_ORG_VE @SudebanInforma @SimonZerpaD @BcoBicentenario @BcodeVenezuela @bcodeltesoro,0.9968421459197998,0.001708457712084055,0.0014494003262370825,neg
156,56,2021-04-28T14:37:04.000Z,195913731,1387415575450865665,"@fatimacpb @BCV_ORG_VE Por favor solución para los afectados DICOM, ya que tienen retenidos los fondos sin posibilidad de moverlos, violando nuestro derecho.
@BcodeVenezuela

@BCV_ORG_Ve

@sudebaninforma
 
@minecofinanzas

@tsj_venezuela

@tarekwiliamsaab

@josejmoralesu78",0.993108868598938,0.005323409102857113,0.0015676337061449885,neg
157,57,2021-04-28T14:36:09.000Z,175283792,1387415342834667523,@BcodeVenezuela Ustedes tienen toda la potestad para resolver la devolucion de nuestras divisas a través de la mesas de cambio pero han decidido NO HACERLO. NECESITAMOS SOLUCIONES YA!@BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @SimonZerpaD,0.6728531718254089,0.31899040937423706,0.008156394585967064,neg
158,58,2021-04-28T14:35:34.000Z,195913731,1387415196378017795,"@BcodeVenezuela Por favor solución para los afectados DICOM, ya que tienen retenidos los fondos sin posibilidad de moverlos, violando nuestro derecho.
@BcodeVenezuela
@BCV_ORG_Ve
@sudebaninforma 
@minecofinanzas
@tsj_venezuela
 
@tarekwiliamsaab
 
@josejmoralesu78",0.9932418465614319,0.005219682585448027,0.0015384135767817497,neg
159,59,2021-04-28T14:33:11.000Z,1118191796,1387414597150420997,"@BcodeVenezuela Tenemos dos años con las divisas obtenidas legalmente por dicom bloqueadas por el banco, ese dinero son el único ahorro que tenemos y no nos dan ninguna solución. @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad",0.9954711198806763,0.003356622764840722,0.0011723532807081938,neg
160,60,2021-04-28T14:28:19.000Z,1250018402,1387413371918688257,@fatimacpb @BCV_ORG_VE @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad @EneidaLayaPsuv ya sea traspaso a la nueva cuenta en moneda extranjera o que sean  a través de la mesa de cambio,0.023478753864765167,0.9712215065956116,0.0052997516468167305,neu
161,61,2021-04-28T14:27:19.000Z,1206771071007019008,1387413119027269634,@BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad ¿ Y cuándo van a hacer una jornada para pagar a los #afectadosdicom? DESBLOQUEEN NUESTRA CUENTA EN DOLARES ¿Cómo les explicamos que necesitamos ese dinero? DEN UNA SOLUCION,0.18912681937217712,0.7970225214958191,0.013850610703229904,neu
162,62,2021-04-28T14:24:53.000Z,1106355800795160577,1387412509129383937,@descifradocom No nos detendremos hasta obtener una solución a nuestro caso por divisas retenidas del sistema DICOM. ¡NECESITAMOS nuestro dinero!@BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @SimonZerpaD,0.019868893548846245,0.9290027618408203,0.05112835764884949,neu
163,63,2021-04-28T14:23:48.000Z,224208567,1387412236021510149,"@fatimacpb @BCV_ORG_VE #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.20541353523731232,0.771094560623169,0.023491982370615005,neu
164,64,2021-04-28T14:23:35.000Z,1106355800795160577,1387412179587059716,@MinEcoFinanzas @BcodeVenezuela No nos detendremos hasta obtener una solución a nuestro caso por divisas retenidas del sistema DICOM. ¡NECESITAMOS nuestro dinero!@BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad,0.02741284668445587,0.9082378149032593,0.06434932351112366,neu
165,65,2021-04-28T14:22:14.000Z,224208567,1387411841471717384,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
166,66,2021-04-28T14:22:04.000Z,224208567,1387411798681427973,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
167,67,2021-04-28T14:21:49.000Z,224208567,1387411736886759428,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
168,68,2021-04-28T14:21:20.000Z,1106355800795160577,1387411616304705537,@BcodeVenezuela No nos detendremos hasta obtener una solución a nuestro caso por divisas retenidas del sistema DICOM. ¡NECESITAMOS nuestro dinero!@BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad,0.019868893548846245,0.9290027618408203,0.05112835764884949,neu
169,69,2021-04-28T14:21:12.000Z,37759831,1387411583219998722,@BcodeVenezuela Por favor den respuesta a los que tenemos divisas retenidas allí? Porque no solucionan . Es injusto . @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad,0.9964284300804138,0.002108779037371278,0.0014628658536821604,neg
170,70,2021-04-28T14:21:08.000Z,224208567,1387411565368983558,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
171,71,2021-04-28T14:20:56.000Z,224208567,1387411514190143488,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
172,72,2021-04-28T14:20:45.000Z,224208567,1387411469004902404,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
173,73,2021-04-28T14:20:15.000Z,224208567,1387411341057695745,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
174,74,2021-04-28T14:20:02.000Z,224208567,1387411289706795014,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
175,75,2021-04-28T14:19:52.000Z,224208567,1387411245490393088,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
176,76,2021-04-28T14:19:39.000Z,224208567,1387411189597102082,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
177,77,2021-04-28T14:19:22.000Z,224208567,1387411121204826119,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
178,78,2021-04-28T14:17:06.000Z,195913731,1387410548288073734,"@descifradocom Por favor queremos solucion para disponer de mis fondos DICOM retenido desde el 2016. Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela #afectadosDICOM",0.32418137788772583,0.6653771996498108,0.010441375896334648,neu
179,79,2021-04-28T14:17:00.000Z,188033566,1387410522316890119,"Este hilo les atañe, en necesario tomar acciones para reivindicar nuestros derechos económicos que se ven vulnerados con el bloqueo de nuestras divisas @BcodeVenezuela
@BcoBicentenario
@Bcodeltesoro
@sudebaninforma
@antibloqueoven
@MinEcoFinanzas
@mippcivzla
@TSJ_Venezuela",0.9332531094551086,0.060660239309072495,0.006086566485464573,neg
180,80,2021-04-28T14:14:33.000Z,109278311,1387409908560240640,@BcoBicentenario @jhonjnez @SudebanInforma Buenos dias la banca en linea esta caida o que? No carga la pagina ni la aplicacion pago movil? Gracias,0.9953218102455139,0.003584031481295824,0.0010942546650767326,neg
181,81,2021-04-28T14:13:18.000Z,234173540,1387409591349256196,"@BcoBicentenario @BCV_ORG_VE
 
@sudebaninforma
 
@minecofinanzas
 
@tsj_venezuela
 
@tarekwiliamsaab
Basta de burlas! Afectados por Divisas del DICOM 3 años ya. Delincuentes estatales.-",0.9957137107849121,0.0027009458281099796,0.0015852788928896189,neg
182,82,2021-04-28T14:13:10.000Z,1303814505865109504,1387409560772644869,@descifradocom Buenos dias para cuando van a desbloquear las divisas comprada en el dicom en el 2018 @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad @NicolasMaduro,0.01599222607910633,0.9445331692695618,0.039474666118621826,neu
183,83,2021-04-28T14:11:55.000Z,234173540,1387409243557466118,"@BcoBicentenario @BCV_ORG_VE
 
@sudebaninforma
 
@minecofinanzas
 
@tsj_venezuela
 
@tarekwiliamsaab
Hasta cuando la burla? Tienen retenidas mis Divisas del DICOM. Es que en este pais la delincuencia es UNA INSTITUCION? Mal gobierno, malas instituciones.",0.9962849617004395,0.002208974212408066,0.001506095053628087,neg
184,84,2021-04-28T14:10:39.000Z,188033566,1387408924912013313,"Pero los perjudicados no solo son los #afectadosdicom, sino también los tenedores de bonos estadales que se les ha liquidado sus dólares en cuentas de moneda extranjera nacional de banca pública y privada, que permanecen con sus fondos bloqueados @BCV_ORG_VE @SudebanInforma",0.9928975105285645,0.0056654768995940685,0.001437030965462327,neg
185,85,2021-04-28T14:07:15.000Z,1370507593,1387408072704991237,"@SudebanInforma @BCV_ORG_VE Abrazando la Vida ,pero con las uñas,AFECTADOS DICOM somos gente con muchas  necesidades. !AYUDA! Por favor . HELP Me",0.5595793128013611,0.4281131327152252,0.012307499535381794,neg
186,86,2021-04-28T14:05:57.000Z,175283792,1387407743636623362,"@BcodeVenezuela Es imperativo que nos den respuesta a los afectados por el sistema DICOM ¡POR FAVOR! Hemos esperado demasiado ya, esa es mi única fuente de ahorro, obtenida de manera legítima además, me niego a aceptar que perdí los ahorros que con tanto esfuerzo logre

@sudebaninforma",0.9932622313499451,0.005025113001465797,0.0017126828897744417,neg
187,87,2021-04-28T14:00:07.000Z,75916190,1387406276259418115,"@BcoBicentenario @jhonjnez @SudebanInforma Buenos dias, sera que hay problemas con la plataforma, ya que me sale este mensaje
(Uf. tenemos problema para encontrar el sitio. No podemos conectar al servidor en https://t.co/7zEF7mXOFS)",0.9902330636978149,0.008561836555600166,0.0012051581870764494,neg
188,88,2021-04-28T13:57:38.000Z,175283792,1387405651291295747,"@MinEcoFinanzas @BcodeVenezuela Es imperativo que nos den respuesta a los afectados por el sistema DICOM ¡POR FAVOR! Hemos esperado demasiado ya, esa es mi única fuente de ahorro, obtenida de manera legítima además, me niego a aceptar que perdí los ahorros que con tanto esfuerzo logré@BCV_ORG_VE @sudebaninforma",0.9943617582321167,0.004230952821671963,0.0014072562335059047,neg
189,89,2021-04-28T13:52:20.000Z,224208567,1387404316110110723,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
190,90,2021-04-28T13:51:50.000Z,224208567,1387404191602184192,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
191,91,2021-04-28T13:49:25.000Z,254808423,1387403584686395394,"@jhonjnez @SudebanInforma Buenos días estimado @jhonjnez, le hemos atendido su requerimiento vía Mensaje Directo. ¡Feliz día! #AtenciónBBDP",0.00367799517698586,0.03420734032988548,0.9621146321296692,pos
192,92,2021-04-28T13:48:28.000Z,964337542320541697,1387403345451757570,"@descifradocom Buenos días, queremos solución ya!!
Ha pasado muchos años y no nos dan respuesta para poder utilizar las divisas obtenidas en dicom exigimos que nos den lo que nos pertenece solución ya !! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @lanacionweb @descifradocom",0.8916435241699219,0.10151944309473038,0.006837063934653997,neg
193,93,2021-04-28T13:47:18.000Z,83775884,1387403051779215360,"@BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @SimonZerpaD  RESPONDAN POR LAS DIVISAS DE DICOM QUE DESAPARECIERON, DEN RESPUESTAS, 3 AÑOS ES MUCHO TIEMPO",0.8418697118759155,0.14365997910499573,0.014470311813056469,neg
194,94,2021-04-28T13:46:22.000Z,1352236141479686148,1387402816839426048,"@SudebanInforma buen día por favor, cuál es el motivo por el cual la agencia bancaria Mercantil ubicada en la calle Mariño de San Félix Edo Bolivar parroquia Simón Bolívar no están prestando atención al público.",0.9949806332588196,0.00363431079313159,0.0013849723618477583,neg
195,95,2021-04-28T13:35:12.000Z,1355274889,1387400003128381441,"@BcodeVenezuela Y las divisas de el Dicom para cuando la entregan, por qué no trabajan en eso desde ya, cuanto tiempo más vamos esperar. @BCV_ORG_VE  @SudebanInforma",0.6799711585044861,0.3125162422657013,0.0075125242583453655,neg
196,96,2021-04-28T13:31:36.000Z,1250018402,1387399100388286464,"@BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad necesitamos las Divisas retenidas, se han presentado varias urgencias personales y sin poder utilizar las Divisas que fueron comprados legalmente al BCV",0.9953611493110657,0.0033542136661708355,0.001284661004319787,neg
197,97,2021-04-28T13:30:25.000Z,224208567,1387398800004747265,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
198,98,2021-04-28T13:29:43.000Z,4115194707,1387398624544530432,@BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad y cuando se dará respuesta a los afectados de las divisas asignadas en Dicom?????!,0.355972021818161,0.6378319263458252,0.006196076516062021,neu
199,99,2021-04-28T13:26:54.000Z,85925019,1387397917003198470,@delcyrodriguezv @SudebanInforma Se burlo de todos los docentes y estudiantes.,0.996052622795105,0.001966949086636305,0.0019804779440164566,neg
200,0,2021-04-28T13:22:54.000Z,4115194707,1387396909346721792,@descifradocom @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab y cuando darán respuesta a los afectados de las divisas por Dicom???????,0.9152894020080566,0.08108198642730713,0.0036286027170717716,neg
201,1,2021-04-28T13:18:48.000Z,224208567,1387395879326388236,"@descifradocom #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.11059699952602386,0.871107816696167,0.01829511858522892,neu
202,2,2021-04-28T12:53:37.000Z,1250018402,1387389541514944514,@descifradocom @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab deben habilitar para que se puedan usar las Divisas que fueron Adjudicadas por DICOM,0.009072509594261646,0.9383257627487183,0.052601732313632965,neu
203,3,2021-04-28T12:48:46.000Z,144278006,1387388318493593605,Buenos dias señores necesito repuesta del pago movil q nunca cayó y me descontaron el dinero @SudebanInforma @Banesco,0.9022356271743774,0.0953388661146164,0.002425497630611062,neg
204,4,2021-04-28T12:23:02.000Z,144278006,1387381843650039809,@Banesco Buenos dias señores necesito repuesta del pago movil q nunca cayó y me descontaron el dinero @SudebanInforma,0.9506264328956604,0.047501783818006516,0.001871735556051135,neg
205,5,2021-04-28T10:57:06.000Z,14229706,1387360216589684736,@MinEcoFinanzas @bcodeltesoro @EneidaLayaPsuv REQUERIMOS EL DESBLOQUEO DE NUESTRA DIVISAS ADQUIRIDAS POR EL DICOM @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.05203266441822052,0.9176176190376282,0.03034975565969944,neu
206,6,2021-04-28T10:56:56.000Z,14229706,1387360177880543237,@MinEcoFinanzas REQUERIMOS EL DESBLOQUEO DE NUESTRA DIVISAS ADQUIRIDAS POR EL DICOM @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.027523841708898544,0.9426145553588867,0.029861558228731155,neu
207,7,2021-04-28T10:56:43.000Z,14229706,1387360122062708742,@MinEcoFinanzas @BcodeVenezuela REQUERIMOS EL DESBLOQUEO DE NUESTRA DIVISAS ADQUIRIDAS POR EL DICOM @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.03956635296344757,0.9302346706390381,0.03019898757338524,neu
208,8,2021-04-28T10:39:16.000Z,133911013,1387355730802626561,@MinEcoFinanzas @BcodeVenezuela Exigimos el desbloqueo de nuestras divisas Dicom YA @TarekWiliamSaab @SudebanInforma @BCV_ORG_VE,0.37267234921455383,0.606502890586853,0.020824771374464035,neu
209,9,2021-04-28T10:37:33.000Z,133911013,1387355297153495042,@SudebanInforma Buenos días hay cientos de personas afectadas por el @BcodeVenezuela por el sistema Dicom no entregan las divisas compradas a través del banco @BCV_ORG_VE @MinEcoFinanzas @TarekWiliamSaab @TSJ_Venezuela,0.9963782429695129,0.002167928498238325,0.001453828765079379,neg
210,10,2021-04-28T10:26:21.000Z,141018060,1387352480229560320,"@migelangelsiem1 @NicolasMaduro @SudebanInforma Y a los soldados asesinados por las FARC de Colombia, no les vas a dar las condolencias?",0.970250129699707,0.02520253136754036,0.004547279793769121,neg
211,11,2021-04-28T10:25:06.000Z,3063141866,1387352166151622657,@NicolasMaduro @SudebanInforma Saludos desde Cumaná mis más sentido pésame a l familia d Aristóbulo,0.976798415184021,0.016729244962334633,0.006472425535321236,neg
212,12,2021-04-28T10:24:18.000Z,3063141866,1387351965240332291,@NicolasMaduro @SudebanInforma Mis más sentido pésame desde Cumaná para la familia de Aristóbulo hombre revulocionario luchador incansable descansa en paz,0.5742944478988647,0.32389116287231445,0.10181428492069244,neg
213,13,2021-04-28T09:56:32.000Z,776157680343842817,1387344976300986374,@delcyrodriguezv @SudebanInforma En el infierno no hay sistema educativo al que dañar!!!,0.9703727960586548,0.024935634806752205,0.004691534675657749,neg
214,14,2021-04-28T09:23:49.000Z,3097856038,1387336740390776833,@blanqdental @SudebanInforma @BCV_ORG_VE Buenos días!!! Las tasas son las que se reflejan en nuestra plataforma. Un saludo,0.005074588116258383,0.21033509075641632,0.7845903635025024,pos
215,15,2021-04-28T05:01:25.000Z,71717016,1387270706740797440,@NicolasMaduro @SudebanInforma Gracias por la buena noticia Camarado compatrioto 🤣🤣🤣🤣🤣🤣,0.004551218822598457,0.019391728565096855,0.9760570526123047,pos
216,16,2021-04-28T04:53:17.000Z,1206771071007019008,1387268659874250754,"@MinEcoFinanzas @BcodeVenezuela No puedo acceder a mi cuenta en dólares #afectadosdicom , desbloqueen la cuenta en doláres, necesito el dinero, devuelvan el dinero YAAAA !!!!  @BCV_ORG_VE @SudebanInforma",0.9241493344306946,0.07182606309652328,0.00402464997023344,neg
217,17,2021-04-28T04:45:24.000Z,1206771071007019008,1387266674915745793,"@BcodeVenezuela ¿Y a cuál número podemos llamar para que nos den respuesta a los #afectadosdicom? que somos muchos,  ¿QUE ESPERAN PARA DESBLOQUEAR NUESTRA CUENTA EN DOLARES? SEÑORES, PERMITANOS PARTICIPAR EN EL MENUDEO  @BCV_ORG_VE @SudebanInforma",0.038619477301836014,0.9505106210708618,0.010869871824979782,neu
